,title,price,link,imgurl
164,Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin and Lig...,"₹26,990",/lenovo-ideapad-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itmfce6f4de56afa?pid=COMGQRD7APYQV43R&lid=LSTCOMGQRD7APYQV43RW9ZRFU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGQRD7APYQV43R.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/j/o/14igl7-thin-and-light-laptop-lenovo-original-imagqtsdgfwcwgbz.jpeg?q=70
165,Acer Swift 3 Intel EVO Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) SF314-512-52PP Thin ...,"₹60,890",/acer-swift-3-intel-evo-core-i5-12th-gen-1240p-8-gb-512-gb-ssd-windows-11-home-sf314-512-52pp-thin-light-laptop/p/itmaa19199f7c394?pid=COMGPWFUP6HG7VHH&lid=LSTCOMGPWFUP6HG7VHHUI7F5F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGPWFUP6HG7VHH.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/g/h/-original-imagqr5vujwgdwa8.jpeg?q=70
166,MSI Modern 14 Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-031IN Thin an...,"₹36,990",/msi-modern-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-c11m-031in-thin-light-laptop/p/itm6ca276c474059?pid=COMGMV6V2AGHSSDM&lid=LSTCOMGMV6V2AGHSSDMORMXTI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGMV6V2AGHSSDM.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/x/x/-original-imagvyw9fpffzgzu.jpeg?q=70
167,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMiJb-H_EMSVYmLjn_xE1wHL5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
168,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_158&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMi1I71hpsT2DJJ6Uh6T32030vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
169,SAMSUNG Galaxy Book2 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin a...,"₹66,990",/samsung-galaxy-book2-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-np750xed-kc3in-thin-light-laptop/p/itmdc8e5a630dbac?pid=COMGE82N4NN5FGHC&lid=LSTCOMGE82N4NN5FGHCXFRFSS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_159&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGE82N4NN5FGHC.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l37mtu80/computer/o/o/w/np750xee-xb1in-thin-and-light-laptop-samsung-original-imagednvzzu7t23v.jpeg?q=70
170,ASUS Vivobook 15 Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and L...,"₹36,990",/asus-vivobook-15-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej953ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGZKHQ8BXZFBUT&lid=LSTCOMGZKHQ8BXZFBUTEXWMPL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_160&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGZKHQ8BXZFBUT.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70
171,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMhCpkHb8JLNegye2CjeO3psYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
172,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_162&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMiLAzA4geRZ054YmQbcgoEpWjC9sve0epE5-bGZFR1ONA%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
173,Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light ...,"₹34,990",/lenovo-v15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-g3-iap-thin-light-laptop/p/itmf6172499e1c65?pid=COMGZ3SPQHTUNRKG&lid=LSTCOMGZ3SPQHTUNRKGD3AKNB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGZ3SPQHTUNRKG.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
174,HP Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,"₹27,990",/hp-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-14s-fq0568au-thin-light-laptop/p/itm461de37edce8a?pid=COMGG63HHFBZ2BZP&lid=LSTCOMGG63HHFBZ2BZPO05AZF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGG63HHFBZ2BZP.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/o/n/-original-imagp8xyz7kr5dhf.jpeg?q=70
175,DELL Vostro Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Lap...,"₹31,790",/dell-vostro-ryzen-3-quad-core-5425u-8-gb-256-gb-ssd-windows-11-home-3425-thin-light-laptop/p/itmc68b7e8a6382a?pid=COMGH8YQ5EN2X3T7&lid=LSTCOMGH8YQ5EN2X3T7XZV4KU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGH8YQ5EN2X3T7.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70
176,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,"₹84,990",/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn93hn-a/p/itm6b02c9a9d9d28?pid=COMFXEKMXWUMGPHW&lid=LSTCOMFXEKMXWUMGPHWKF7Y8O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMFXEKMXWUMGPHW.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70
177,MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMhdZm_PwXT2tJ6LmxzmTW_rsMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
178,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windo...","₹66,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn541ws-gaming-laptop/p/itmbe4f3a5e6d4c9?pid=COMGPNG4GUFZYZ7W&lid=LSTCOMGPNG4GUFZYZ7WWRE1XJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMjiuiHcOnkRN0q60SIZwJgRhaAPjOLmcFVunDCpWlNQAQ%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
179,,,,
180,,,,
181,Lenovo Lenovo IdeaPad Slim1 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL...,"₹37,990",/lenovo-ideapad-slim1-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15acl7-thin-light-laptop/p/itm2e4ec8e868eb7?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/3/c/-original-imagtzwvygkwvbex.jpeg?q=70
182,Acer One Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) One 14 Z8-415 Thin and Light Lapt...,"₹39,999",/acer-one-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-14-z8-415-thin-light-laptop/p/itm91bac6ba57245?pid=COMGPF5C98GF8FEH&lid=LSTCOMGPF5C98GF8FEHWA9WDS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGPF5C98GF8FEH.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/5/g/-original-imagtke7erkzwzfp.jpeg?q=70
183,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxktyokOvBEdhpD5qIpkJZcB66RBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
184,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxktyfi3UcuxL8LfKkIhRiglvCTsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
185,HP 240 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 4K5D5PA Laptop,"₹35,590",/hp-240-g8-core-i3-11th-gen-8-gb-512-gb-ssd-dos-4k5d5pa-laptop/p/itm428c09678993b?pid=COMGQKY6NDQZHBZE&lid=LSTCOMGQKY6NDQZHBZEFZBTCI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGQKY6NDQZHBZE.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/w/w/240-g8-laptop-hp-original-imagqhkqhhzxpnvx.jpeg?q=70
186,ASUS Vivobook 15 Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and ...,"₹40,990",/asus-vivobook-15-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej993ws-thin-light-laptop/p/itmf8b65b51db349?pid=COMGS7M3HHJQYVKB&lid=LSTCOMGS7M3HHJQYVKBRTO2VL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGS7M3HHJQYVKB.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70
187,Acer Predator Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,59,990",/acer-predator-core-i9-13th-gen-13900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-phn16-71-gaming-laptop/p/itmd293ac9df6614?pid=COMGR5QEV93F62VC&lid=LSTCOMGR5QEV93F62VCAJBSAP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGR5QEV93F62VC.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/m/0/-original-imagt65skkzmngb3.jpeg?q=70
188,ASUS TUF Gaming A16 Advantage Edition (2023) with 90WHr Battery Ryzen 9 Octa Core 7940HS - (16 GB/1 TB...,"₹1,39,990",/asus-tuf-gaming-a16-advantage-2023-90whr-battery-ryzen-9-octa-core-7940hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-amd-radeon-rx-7600s-165-hz-95-w-fa617xs-n3026ws-laptop/p/itmd55e9909adefa?pid=COMGPFPCYAZWZRDZ&lid=LSTCOMGPFPCYAZWZRDZU9WQUV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGPFPCYAZWZRDZ.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/m/8/-original-imagqkqn2dngeynn.jpeg?q=70
189,ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxktw7-WZ0fSVqSLleH1Mq4bWEMKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
190,ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxkty2ZUGuzLu8Xc0dhl3OxMrrUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
191,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin an...,"₹35,890",/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itmc8cde945d4650?pid=COMGHMH6GVJ79VCH&lid=LSTCOMGHMH6GVJ79VCH5T1WOY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGHMH6GVJ79VCH.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/0/c/-original-imaguyhz4a9nthke.jpeg?q=70
192,Lenovo Yoga Slim 6 Intel Evo Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) 14IAP8 Thin a...,"₹64,990",/lenovo-yoga-slim-6-intel-evo-core-i5-12th-gen-1240p-16-gb-512-gb-ssd-windows-11-home-14iap8-thin-light-laptop/p/itmae04103d75ff9?pid=COMGTGMTF6BCTA88&lid=LSTCOMGTGMTF6BCTA88B7GBAM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGTGMTF6BCTA88.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/p/4/-original-imagtzfgwutmyqwy.jpeg?q=70
193,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxktw6uyk2dpekAqC8UFSToabR5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
194,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_GE57cvhXBUZjHBvUC2ny4OaX4ZYjZcFNU7t9rSmxktxz5w6IGZkMIfQ6Zo13gACQ0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
195,HP Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon AMD Radeon RX 6...,"₹50,490",/hp-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-amd-rx-6500m-15-fb0157ax-gaming-laptop/p/itmd65e39c443c42?pid=COMGUDAZNMTYMXYC&lid=LSTCOMGUDAZNMTYMXYCAZ5L1B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGUDAZNMTYMXYC.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/q/d/victus-gaming-gaming-laptop-hp-original-imagudazhnfaugkj.jpeg?q=70
196,Acer Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Laptop,"₹31,990",/acer-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-aspire-lite-al15-51-thin-light-laptop/p/itm9a587ee1a6612?pid=COMGRWJR46SQNSQX&lid=LSTCOMGRWJR46SQNSQXVZVD4D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=4a77b666-c29e-487d-b529-560b29951402.COMGRWJR46SQNSQX.SEARCH&ppt=None&ppn=None&ssid=nyrkapycgg0000001701074940572&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/k/g/aspire-lite-thin-and-light-laptop-acer-original-imagrwjryg4gbskf.jpeg?q=70
